MajorCity,Year,AvgHouseholdMedianIncome
"Saginaw, MI",2014.0,35417.2
"Saginaw, MI",2015.0,34854.0
"Saginaw, MI",2016.0,34801.2
"Saginaw, MI",2017.0,35339.4
"Saginaw, MI",2018.0,38194.6
"Saginaw, MI",2019.0,38562.8
"Saginaw, MI",2020.0,40858.0
"Saginaw, MI",2021.0,43294.0
"Saint Cloud, MN",2011.0,42388.0
"Saint Cloud, MN",2012.0,42697.333333333336
"Saint Cloud, MN",2013.0,43709.666666666664
"Saint Cloud, MN",2014.0,46129.0
"Saint Cloud, MN",2015.0,46840.666666666664
"Saint Cloud, MN",2016.0,46772.0
"Saint Cloud, MN",2017.0,48198.333333333336
"Saint Cloud, MN",2018.0,49134.0
"Saint Cloud, MN",2019.0,51309.666666666664
"Saint Cloud, MN",2020.0,53517.333333333336
"Saint Cloud, MN",2021.0,57419.666666666664
"Saint George, UT",2011.0,49287.5
"Saint George, UT",2012.0,48548.5
"Saint George, UT",2013.0,48900.5
"Saint George, UT",2014.0,49405.5
"Saint George, UT",2015.0,50227.0
"Saint George, UT",2016.0,51935.5
"Saint George, UT",2017.0,54463.5
"Saint George, UT",2018.0,55492.0
"Saint George, UT",2019.0,58666.5
"Saint George, UT",2020.0,60989.0
"Saint George, UT",2021.0,66801.5
"Saint Joseph, MO",2011.0,41816.6
"Saint Joseph, MO",2012.0,42409.8
"Saint Joseph, MO",2013.0,43018.4
"Saint Joseph, MO",2014.0,42249.4
"Saint Joseph, MO",2015.0,43980.8
"Saint Joseph, MO",2016.0,44350.4
"Saint Joseph, MO",2017.0,46444.0
"Saint Joseph, MO",2018.0,47909.0
"Saint Joseph, MO",2019.0,49138.0
"Saint Joseph, MO",2020.0,48774.8
"Saint Joseph, MO",2021.0,50757.2
"Salem, OR",2011.0,47372.2
"Salem, OR",2012.0,48640.4
"Salem, OR",2013.0,49434.2
"Salem, OR",2014.0,48252.4
"Salem, OR",2015.0,49232.0
"Salem, OR",2016.0,51366.2
"Salem, OR",2017.0,54470.4
"Salem, OR",2018.0,56130.0
"Salem, OR",2019.0,59521.6
"Salem, OR",2020.0,61793.6
"Salem, OR",2021.0,65471.0
"Salinas, CA",2011.0,67471.2
"Salinas, CA",2012.0,66420.8
"Salinas, CA",2013.0,64613.8
"Salinas, CA",2014.0,65856.8
"Salinas, CA",2015.0,66219.8
"Salinas, CA",2016.0,68983.2
"Salinas, CA",2017.0,73108.4
"Salinas, CA",2018.0,77377.6
"Salinas, CA",2019.0,79131.6
"Salinas, CA",2020.0,87003.6
"Salinas, CA",2021.0,93766.4
"Salisbury, MD",2011.0,51711.0
"Salisbury, MD",2012.0,48279.0
"Salisbury, MD",2013.0,50046.0
"Salisbury, MD",2014.0,51420.5
"Salisbury, MD",2015.0,49702.5
"Salisbury, MD",2016.0,49730.0
"Salisbury, MD",2017.0,51868.5
"Salisbury, MD",2018.0,54755.0
"Salisbury, MD",2019.0,53763.5
"Salisbury, MD",2020.0,57525.0
"Salisbury, MD",2021.0,59683.0
"Salt Lake City, UT",2011.0,42743.0
"Salt Lake City, UT",2012.0,43276.4
"Salt Lake City, UT",2013.0,45324.2
"Salt Lake City, UT",2014.0,46337.4
"Salt Lake City, UT",2015.0,48526.0
"Salt Lake City, UT",2016.0,52798.4
"Salt Lake City, UT",2017.0,53146.6
"Salt Lake City, UT",2018.0,54461.2
"Salt Lake City, UT",2019.0,58095.4
"Salt Lake City, UT",2020.0,59257.8
"Salt Lake City, UT",2021.0,62075.6
"San Angelo, TX",2011.0,45180.75
"San Angelo, TX",2012.0,45720.75
"San Angelo, TX",2013.0,46213.75
"San Angelo, TX",2014.0,46475.75
"San Angelo, TX",2015.0,47737.5
"San Angelo, TX",2016.0,48732.0
"San Angelo, TX",2017.0,51998.5
"San Angelo, TX",2018.0,53300.25
"San Angelo, TX",2019.0,55089.25
"San Angelo, TX",2020.0,59111.5
"San Angelo, TX",2021.0,63642.0
"San Antonio, TX",2011.0,24339.4
"San Antonio, TX",2012.0,24530.0
"San Antonio, TX",2013.0,28240.0
"San Antonio, TX",2014.0,25909.6
"San Antonio, TX",2015.0,29208.8
"San Antonio, TX",2016.0,31091.2
"San Antonio, TX",2017.0,33181.6
"San Antonio, TX",2018.0,32309.4
"San Antonio, TX",2019.0,34730.8
"San Antonio, TX",2020.0,35178.6
"San Antonio, TX",2021.0,38347.8
"San Diego, CA",2011.0,46520.8
"San Diego, CA",2012.0,47197.2
"San Diego, CA",2013.0,48136.0
"San Diego, CA",2014.0,49061.6
"San Diego, CA",2015.0,50473.0
"San Diego, CA",2016.0,52362.0
"San Diego, CA",2017.0,55843.0
"San Diego, CA",2018.0,59264.8
"San Diego, CA",2019.0,62667.8
"San Diego, CA",2020.0,65159.2
"San Diego, CA",2021.0,70846.2
"San Francisco, CA",2011.0,52696.25
"San Francisco, CA",2012.0,58752.25
"San Francisco, CA",2013.0,69645.0
"San Francisco, CA",2014.0,79184.0
"San Francisco, CA",2015.0,80417.66666666667
"San Francisco, CA",2016.0,80565.25
"San Francisco, CA",2017.0,82599.25
"San Francisco, CA",2018.0,91134.5
"San Francisco, CA",2019.0,96905.75
"San Francisco, CA",2020.0,112017.5
"San Francisco, CA",2021.0,109071.0
"San Jose, CA",2011.0,55325.0
"San Jose, CA",2012.0,46833.0
"San Jose, CA",2013.0,50754.75
"San Jose, CA",2014.0,59173.5
"San Jose, CA",2015.0,62190.0
"San Jose, CA",2016.0,71114.75
"San Jose, CA",2017.0,79476.75
"San Jose, CA",2018.0,85573.25
"San Jose, CA",2019.0,92824.5
"San Jose, CA",2020.0,95082.75
"San Jose, CA",2021.0,102105.75
"San Luis Obispo, CA",2011.0,45974.0
"San Luis Obispo, CA",2012.0,49282.5
"San Luis Obispo, CA",2013.0,46713.5
"San Luis Obispo, CA",2014.0,47197.0
"San Luis Obispo, CA",2015.0,48997.0
"San Luis Obispo, CA",2016.0,49872.5
"San Luis Obispo, CA",2017.0,51812.0
"San Luis Obispo, CA",2018.0,55728.5
"San Luis Obispo, CA",2019.0,59020.0
"San Luis Obispo, CA",2020.0,63285.5
"San Luis Obispo, CA",2021.0,66746.0
"Santa Cruz, CA",2011.0,63770.25
"Santa Cruz, CA",2012.0,64156.25
"Santa Cruz, CA",2013.0,65684.75
"Santa Cruz, CA",2014.0,67796.25
"Santa Cruz, CA",2015.0,69488.5
"Santa Cruz, CA",2016.0,64736.25
"Santa Cruz, CA",2017.0,67777.5
"Santa Cruz, CA",2018.0,71036.5
"Santa Cruz, CA",2019.0,79026.0
"Santa Cruz, CA",2020.0,94455.25
"Santa Cruz, CA",2021.0,103669.5
"Santa Fe, NM",2011.0,59652.8
"Santa Fe, NM",2012.0,58504.2
"Santa Fe, NM",2013.0,58008.2
"Santa Fe, NM",2014.0,57582.2
"Santa Fe, NM",2015.0,58463.8
"Santa Fe, NM",2016.0,60723.8
"Santa Fe, NM",2017.0,62529.0
"Santa Fe, NM",2018.0,64468.4
"Santa Fe, NM",2019.0,66914.2
"Santa Fe, NM",2020.0,65654.6
"Santa Fe, NM",2021.0,68982.2
"Santa Maria, CA",2011.0,56014.0
"Santa Maria, CA",2012.0,55358.666666666664
"Santa Maria, CA",2013.0,54907.666666666664
"Santa Maria, CA",2014.0,56193.0
"Santa Maria, CA",2015.0,56157.0
"Santa Maria, CA",2016.0,57992.0
"Santa Maria, CA",2017.0,61668.666666666664
"Santa Maria, CA",2018.0,66769.66666666667
"Santa Maria, CA",2019.0,70765.33333333333
"Santa Maria, CA",2020.0,74030.33333333333
"Santa Maria, CA",2021.0,79644.66666666667
"Santa Rosa, CA",2011.0,61106.8
"Santa Rosa, CA",2012.0,60729.6
"Santa Rosa, CA",2013.0,60896.4
"Santa Rosa, CA",2014.0,61730.2
"Santa Rosa, CA",2015.0,61911.2
"Santa Rosa, CA",2016.0,64217.4
"Santa Rosa, CA",2017.0,68306.4
"Santa Rosa, CA",2018.0,72414.0
"Santa Rosa, CA",2019.0,77305.6
"Santa Rosa, CA",2020.0,81968.0
"Santa Rosa, CA",2021.0,86205.0
"Savannah, GA",2011.0,36160.0
"Savannah, GA",2012.0,34911.4
"Savannah, GA",2013.0,34396.0
"Savannah, GA",2014.0,35263.4
"Savannah, GA",2015.0,36478.0
"Savannah, GA",2016.0,38053.6
"Savannah, GA",2017.0,41896.0
"Savannah, GA",2018.0,43818.4
"Savannah, GA",2019.0,45122.6
"Savannah, GA",2020.0,45591.2
"Savannah, GA",2021.0,48313.6
"Scranton, PA",2011.0,34411.4
"Scranton, PA",2012.0,34386.4
"Scranton, PA",2013.0,35195.8
"Scranton, PA",2014.0,34133.6
"Scranton, PA",2015.0,33654.8
"Scranton, PA",2016.0,34666.8
"Scranton, PA",2017.0,35066.4
"Scranton, PA",2018.0,36363.0
"Scranton, PA",2019.0,38680.0
"Scranton, PA",2020.0,41056.4
"Scranton, PA",2021.0,44050.4
"Seattle, WA",2011.0,45680.6
"Seattle, WA",2012.0,47835.6
"Seattle, WA",2013.0,51190.4
"Seattle, WA",2014.0,54261.2
"Seattle, WA",2015.0,57971.8
"Seattle, WA",2016.0,62075.4
"Seattle, WA",2017.0,67503.6
"Seattle, WA",2018.0,72377.0
"Seattle, WA",2019.0,78604.2
"Seattle, WA",2020.0,83974.2
"Seattle, WA",2021.0,89420.0
"Sebastian, FL",2011.0,38246.5
"Sebastian, FL",2012.0,37818.0
"Sebastian, FL",2013.0,37249.0
"Sebastian, FL",2014.0,37562.5
"Sebastian, FL",2015.0,39694.0
"Sebastian, FL",2016.0,39517.0
"Sebastian, FL",2017.0,41000.5
"Sebastian, FL",2018.0,43400.5
"Sebastian, FL",2019.0,45592.0
"Sebastian, FL",2020.0,47193.5
"Sebastian, FL",2021.0,51809.0
"Sebring, FL",2011.0,38263.0
"Sebring, FL",2012.0,38179.5
"Sebring, FL",2013.0,38396.5
"Sebring, FL",2014.0,38951.75
"Sebring, FL",2015.0,38560.5
"Sebring, FL",2016.0,39469.5
"Sebring, FL",2017.0,40700.5
"Sebring, FL",2018.0,43196.0
"Sebring, FL",2019.0,46020.0
"Sebring, FL",2020.0,49306.25
"Sebring, FL",2021.0,53205.75
"Sheboygan, WI",2011.0,51309.0
"Sheboygan, WI",2012.0,51193.0
"Sheboygan, WI",2013.0,51595.5
"Sheboygan, WI",2014.0,51675.5
"Sheboygan, WI",2015.0,52580.0
"Sheboygan, WI",2016.0,55501.0
"Sheboygan, WI",2017.0,55942.5
"Sheboygan, WI",2018.0,59258.5
"Sheboygan, WI",2019.0,61590.0
"Sheboygan, WI",2020.0,61426.5
"Sheboygan, WI",2021.0,63900.0
"Sherman, TX",2011.0,45152.0
"Sherman, TX",2012.0,44534.5
"Sherman, TX",2013.0,44493.5
"Sherman, TX",2014.0,46575.5
"Sherman, TX",2015.0,46526.5
"Sherman, TX",2016.0,46320.5
"Sherman, TX",2017.0,47522.0
"Sherman, TX",2018.0,49265.0
"Sherman, TX",2019.0,49492.5
"Sherman, TX",2020.0,50719.5
"Sherman, TX",2021.0,54654.5
"Shreveport, LA",2011.0,36771.2
"Shreveport, LA",2012.0,37785.4
"Shreveport, LA",2013.0,38503.4
"Shreveport, LA",2014.0,38945.8
"Shreveport, LA",2015.0,38667.8
"Shreveport, LA",2016.0,37998.4
"Shreveport, LA",2017.0,37078.8
"Shreveport, LA",2018.0,37534.0
"Shreveport, LA",2019.0,38848.4
"Shreveport, LA",2020.0,42869.0
"Shreveport, LA",2021.0,41583.8
"Sierra Vista, AZ",2011.0,65133.5
"Sierra Vista, AZ",2012.0,65010.5
"Sierra Vista, AZ",2013.0,66650.0
"Sierra Vista, AZ",2014.0,65876.0
"Sierra Vista, AZ",2015.0,59266.5
"Sierra Vista, AZ",2016.0,59173.0
"Sierra Vista, AZ",2017.0,61113.0
"Sierra Vista, AZ",2018.0,60633.0
"Sierra Vista, AZ",2019.0,61243.0
"Sierra Vista, AZ",2020.0,60569.0
"Sierra Vista, AZ",2021.0,66198.0
"Sioux City, IA",2011.0,37591.0
"Sioux City, IA",2012.0,36877.4
"Sioux City, IA",2013.0,36864.4
"Sioux City, IA",2014.0,37100.0
"Sioux City, IA",2015.0,37652.0
"Sioux City, IA",2016.0,38858.6
"Sioux City, IA",2017.0,40546.2
"Sioux City, IA",2018.0,44372.4
"Sioux City, IA",2019.0,47474.4
"Sioux City, IA",2020.0,48347.4
"Sioux City, IA",2021.0,50678.6
"Sioux Falls, SD",2011.0,50538.2
"Sioux Falls, SD",2012.0,49994.8
"Sioux Falls, SD",2013.0,50311.2
"Sioux Falls, SD",2014.0,51260.6
"Sioux Falls, SD",2015.0,51163.4
"Sioux Falls, SD",2016.0,52203.6
"Sioux Falls, SD",2017.0,54659.4
"Sioux Falls, SD",2018.0,55439.4
"Sioux Falls, SD",2019.0,58014.6
"Sioux Falls, SD",2020.0,59078.2
"Sioux Falls, SD",2021.0,62219.0
"South Bend, IN",2011.0,34078.6
"South Bend, IN",2012.0,33342.6
"South Bend, IN",2013.0,33709.0
"South Bend, IN",2014.0,33800.8
"South Bend, IN",2015.0,33273.0
"South Bend, IN",2016.0,33809.2
"South Bend, IN",2017.0,36482.6
"South Bend, IN",2018.0,38237.0
"South Bend, IN",2019.0,39190.6
"South Bend, IN",2020.0,40925.2
"South Bend, IN",2021.0,45197.0
"Spartanburg, SC",2011.0,39527.4
"Spartanburg, SC",2012.0,38710.0
"Spartanburg, SC",2013.0,38134.0
"Spartanburg, SC",2014.0,38466.4
"Spartanburg, SC",2015.0,38041.0
"Spartanburg, SC",2016.0,38700.2
"Spartanburg, SC",2017.0,40960.8
"Spartanburg, SC",2018.0,42767.0
"Spartanburg, SC",2019.0,44250.6
"Spartanburg, SC",2020.0,45471.6
"Spartanburg, SC",2021.0,48090.6
"Spokane, WA",2011.0,37924.4
"Spokane, WA",2012.0,38609.8
"Spokane, WA",2013.0,39113.8
"Spokane, WA",2014.0,40046.6
"Spokane, WA",2015.0,39525.4
"Spokane, WA",2016.0,40841.0
"Spokane, WA",2017.0,42706.8
"Spokane, WA",2018.0,45395.2
"Spokane, WA",2019.0,47254.6
"Spokane, WA",2020.0,50260.0
"Spokane, WA",2021.0,54745.0
"Springfield, IL",2011.0,41294.0
"Springfield, IL",2012.0,44371.2
"Springfield, IL",2013.0,44172.4
"Springfield, IL",2014.0,41304.4
"Springfield, IL",2015.0,43901.2
"Springfield, IL",2016.0,42267.0
"Springfield, IL",2017.0,43066.0
"Springfield, IL",2018.0,44745.8
"Springfield, IL",2019.0,45855.0
"Springfield, IL",2020.0,46568.8
"Springfield, IL",2021.0,50869.8
"Springfield, MA",2011.0,25386.2
"Springfield, MA",2012.0,24853.6
"Springfield, MA",2013.0,24121.8
"Springfield, MA",2014.0,23606.4
"Springfield, MA",2015.0,23733.6
"Springfield, MA",2016.0,24330.2
"Springfield, MA",2017.0,25922.6
"Springfield, MA",2018.0,27483.6
"Springfield, MA",2019.0,29998.4
"Springfield, MA",2020.0,30551.8
"Springfield, MA",2021.0,31712.4
"Springfield, MO",2011.0,33417.2
"Springfield, MO",2012.0,33136.8
"Springfield, MO",2013.0,32423.2
"Springfield, MO",2014.0,32527.6
"Springfield, MO",2015.0,33290.4
"Springfield, MO",2016.0,33629.2
"Springfield, MO",2017.0,34790.6
"Springfield, MO",2018.0,36157.6
"Springfield, MO",2019.0,37485.6
"Springfield, MO",2020.0,38761.0
"Springfield, MO",2021.0,41648.6
"Springfield, OH",2011.0,43602.2
"Springfield, OH",2012.0,43096.6
"Springfield, OH",2013.0,42955.0
"Springfield, OH",2014.0,42660.0
"Springfield, OH",2015.0,43577.2
"Springfield, OH",2016.0,44832.4
"Springfield, OH",2017.0,46292.0
"Springfield, OH",2018.0,48248.8
"Springfield, OH",2019.0,50323.8
"Springfield, OH",2020.0,50857.4
"Springfield, OH",2021.0,53432.0
"State College, PA",2011.0,42104.0
"State College, PA",2012.0,44155.5
"State College, PA",2013.0,45202.0
"State College, PA",2014.0,44993.5
"State College, PA",2015.0,48641.0
"State College, PA",2016.0,49982.0
"State College, PA",2017.0,52475.5
"State College, PA",2018.0,52380.5
"State College, PA",2019.0,54329.0
"State College, PA",2020.0,55793.0
"State College, PA",2021.0,59998.0
"Staunton, VA",2011.0,44392.0
"Staunton, VA",2012.0,45105.0
"Staunton, VA",2013.0,45044.0
"Staunton, VA",2014.0,44386.0
"Staunton, VA",2015.0,43635.0
"Staunton, VA",2016.0,46394.0
"Staunton, VA",2017.0,49905.0
"Staunton, VA",2018.0,49926.0
"Staunton, VA",2019.0,53770.0
"Staunton, VA",2020.0,53578.0
"Staunton, VA",2021.0,54348.0
"Stockton, CA",2011.0,35439.8
"Stockton, CA",2012.0,34934.2
"Stockton, CA",2013.0,35023.2
"Stockton, CA",2014.0,34284.0
"Stockton, CA",2015.0,34234.8
"Stockton, CA",2016.0,34076.0
"Stockton, CA",2017.0,35995.4
"Stockton, CA",2018.0,37690.0
"Stockton, CA",2019.0,40036.6
"Stockton, CA",2020.0,42609.2
"Stockton, CA",2021.0,47209.2
"Sumter, SC",2011.0,40190.0
"Sumter, SC",2012.0,40681.333333333336
"Sumter, SC",2013.0,41392.666666666664
"Sumter, SC",2014.0,41096.666666666664
"Sumter, SC",2015.0,42636.333333333336
"Sumter, SC",2016.0,41381.0
"Sumter, SC",2017.0,42588.333333333336
"Sumter, SC",2018.0,44321.333333333336
"Sumter, SC",2019.0,46344.333333333336
"Sumter, SC",2020.0,47404.0
"Sumter, SC",2021.0,50377.0
"Syracuse, NY",2011.0,28309.2
"Syracuse, NY",2012.0,27926.2
"Syracuse, NY",2013.0,27911.6
"Syracuse, NY",2014.0,28150.0
"Syracuse, NY",2015.0,28612.8
"Syracuse, NY",2016.0,28858.0
"Syracuse, NY",2017.0,30267.2
"Syracuse, NY",2018.0,31805.6
"Syracuse, NY",2019.0,33864.6
"Syracuse, NY",2020.0,34505.2
"Syracuse, NY",2021.0,37173.4
"Tallahassee, FL",2011.0,38022.6
"Tallahassee, FL",2012.0,37881.0
"Tallahassee, FL",2013.0,37864.8
"Tallahassee, FL",2014.0,37451.4
"Tallahassee, FL",2015.0,38043.0
"Tallahassee, FL",2016.0,38822.6
"Tallahassee, FL",2017.0,41085.4
"Tallahassee, FL",2018.0,42984.8
"Tallahassee, FL",2019.0,45249.8
"Tallahassee, FL",2020.0,45896.0
"Tallahassee, FL",2021.0,47615.8
"Tampa, FL",2011.0,44163.4
"Tampa, FL",2012.0,44081.6
"Tampa, FL",2013.0,43507.8
"Tampa, FL",2014.0,44062.0
"Tampa, FL",2015.0,45430.6
"Tampa, FL",2016.0,46423.4
"Tampa, FL",2017.0,49263.0
"Tampa, FL",2018.0,52245.6
"Tampa, FL",2019.0,54169.6
"Tampa, FL",2020.0,57224.8
"Tampa, FL",2021.0,62525.4
"Terre Haute, IN",2011.0,39350.2
"Terre Haute, IN",2012.0,39129.2
"Terre Haute, IN",2013.0,39833.4
"Terre Haute, IN",2014.0,39945.4
"Terre Haute, IN",2015.0,38520.6
"Terre Haute, IN",2016.0,39210.8
"Terre Haute, IN",2017.0,39839.4
"Terre Haute, IN",2018.0,41409.2
"Terre Haute, IN",2019.0,43380.2
"Terre Haute, IN",2020.0,44250.0
"Terre Haute, IN",2021.0,45631.2
"Texarkana, TX",2011.0,46562.5
"Texarkana, TX",2012.0,46922.5
"Texarkana, TX",2013.0,46053.5
"Texarkana, TX",2014.0,45192.5
"Texarkana, TX",2015.0,43584.0
"Texarkana, TX",2016.0,44035.0
"Texarkana, TX",2017.0,47873.0
"Texarkana, TX",2018.0,48710.0
"Texarkana, TX",2019.0,52344.5
"Texarkana, TX",2020.0,57362.0
"Texarkana, TX",2021.0,58474.0
"The Villages, FL",2011.0,53404.0
"The Villages, FL",2012.0,54601.0
"The Villages, FL",2013.0,56133.0
"The Villages, FL",2014.0,56780.0
"The Villages, FL",2015.0,57672.0
"The Villages, FL",2016.0,59527.0
"The Villages, FL",2017.0,61313.0
"The Villages, FL",2018.0,61654.0
"The Villages, FL",2019.0,63877.0
"The Villages, FL",2020.0,64578.0
"The Villages, FL",2021.0,75127.0
"Toledo, OH",2011.0,25997.0
"Toledo, OH",2012.0,25051.0
"Toledo, OH",2013.0,25488.25
"Toledo, OH",2014.0,24972.0
"Toledo, OH",2015.0,25311.75
"Toledo, OH",2016.0,25784.0
"Toledo, OH",2017.0,27421.5
"Toledo, OH",2018.0,28249.5
"Toledo, OH",2019.0,29538.25
"Toledo, OH",2020.0,30501.75
"Toledo, OH",2021.0,33333.25
"Topeka, KS",2011.0,34159.4
"Topeka, KS",2012.0,34062.6
"Topeka, KS",2013.0,34100.4
"Topeka, KS",2014.0,35873.4
"Topeka, KS",2015.0,36197.2
"Topeka, KS",2016.0,37249.2
"Topeka, KS",2017.0,39191.2
"Topeka, KS",2018.0,40114.4
"Topeka, KS",2019.0,41118.2
"Topeka, KS",2020.0,43240.4
"Topeka, KS",2021.0,40985.2
"Trenton, NJ",2011.0,38679.2
"Trenton, NJ",2012.0,36950.4
"Trenton, NJ",2013.0,36675.8
"Trenton, NJ",2014.0,35988.6
"Trenton, NJ",2015.0,35343.4
"Trenton, NJ",2016.0,35931.6
"Trenton, NJ",2017.0,37281.8
"Trenton, NJ",2018.0,38693.6
"Trenton, NJ",2019.0,38502.0
"Trenton, NJ",2020.0,41279.0
"Trenton, NJ",2021.0,44758.2
"Tucson, AZ",2011.0,38176.2
"Tucson, AZ",2012.0,37832.8
"Tucson, AZ",2013.0,37323.2
"Tucson, AZ",2014.0,38070.8
"Tucson, AZ",2015.0,39034.2
"Tucson, AZ",2016.0,38972.0
"Tucson, AZ",2017.0,41960.0
"Tucson, AZ",2018.0,42985.6
"Tucson, AZ",2019.0,44929.4
"Tucson, AZ",2020.0,47486.4
"Tucson, AZ",2021.0,49721.8
"Tulsa, OK",2011.0,46934.4
"Tulsa, OK",2012.0,39161.8
"Tulsa, OK",2013.0,37955.6
"Tulsa, OK",2014.0,41129.6
"Tulsa, OK",2015.0,43727.4
"Tulsa, OK",2016.0,44440.0
"Tulsa, OK",2017.0,44563.4
"Tulsa, OK",2018.0,47423.0
"Tulsa, OK",2019.0,52185.2
"Tulsa, OK",2020.0,49248.2
"Tulsa, OK",2021.0,54009.2
"Tuscaloosa, AL",2011.0,42969.0
"Tuscaloosa, AL",2012.0,44226.5
"Tuscaloosa, AL",2013.0,45977.5
"Tuscaloosa, AL",2014.0,47535.25
"Tuscaloosa, AL",2015.0,48207.75
"Tuscaloosa, AL",2016.0,50244.25
"Tuscaloosa, AL",2017.0,51493.25
"Tuscaloosa, AL",2018.0,56101.5
"Tuscaloosa, AL",2019.0,56937.5
"Tuscaloosa, AL",2020.0,57308.25
"Tuscaloosa, AL",2021.0,58369.75
"Twin Falls, ID",2011.0,42952.0
"Twin Falls, ID",2012.0,42648.0
"Twin Falls, ID",2013.0,43726.0
"Twin Falls, ID",2014.0,44126.0
"Twin Falls, ID",2015.0,43767.0
"Twin Falls, ID",2016.0,45379.0
"Twin Falls, ID",2017.0,47906.0
"Twin Falls, ID",2018.0,50185.0
"Twin Falls, ID",2019.0,52496.0
"Twin Falls, ID",2020.0,52183.0
"Twin Falls, ID",2021.0,55356.0
"Tyler, TX",2011.0,38993.6
"Tyler, TX",2012.0,39310.2
"Tyler, TX",2013.0,39741.0
"Tyler, TX",2014.0,40997.6
"Tyler, TX",2015.0,39518.0
"Tyler, TX",2016.0,43724.6
"Tyler, TX",2017.0,43112.0
"Tyler, TX",2018.0,43773.4
"Tyler, TX",2019.0,45491.2
"Tyler, TX",2020.0,48555.2
"Tyler, TX",2021.0,52043.0
"Utica, NY",2011.0,35927.0
"Utica, NY",2012.0,34923.5
"Utica, NY",2013.0,34904.5
"Utica, NY",2014.0,34522.5
"Utica, NY",2015.0,33642.5
"Utica, NY",2016.0,35980.5
"Utica, NY",2017.0,37592.5
"Utica, NY",2018.0,38706.0
"Utica, NY",2019.0,41687.0
"Utica, NY",2020.0,46418.5
"Utica, NY",2021.0,47562.0
"Valdosta, GA",2011.0,42361.75
"Valdosta, GA",2012.0,41596.25
"Valdosta, GA",2013.0,40857.75
"Valdosta, GA",2014.0,38408.5
"Valdosta, GA",2015.0,37827.25
"Valdosta, GA",2016.0,40080.75
"Valdosta, GA",2017.0,40864.25
"Valdosta, GA",2018.0,41986.75
"Valdosta, GA",2019.0,41807.0
"Valdosta, GA",2020.0,43242.5
"Valdosta, GA",2021.0,43625.0
"Vallejo, CA",2011.0,63211.75
"Vallejo, CA",2012.0,62324.0
"Vallejo, CA",2013.0,69187.0
"Vallejo, CA",2014.0,69627.5
"Vallejo, CA",2015.0,68658.5
"Vallejo, CA",2016.0,70847.75
"Vallejo, CA",2017.0,75750.0
"Vallejo, CA",2018.0,80423.75
"Vallejo, CA",2019.0,83689.75
"Vallejo, CA",2020.0,97837.25
"Vallejo, CA",2021.0,95103.0
"Victoria, TX",2011.0,53379.666666666664
"Victoria, TX",2012.0,54362.0
"Victoria, TX",2013.0,54608.0
"Victoria, TX",2014.0,56227.666666666664
"Victoria, TX",2015.0,58251.666666666664
"Victoria, TX",2016.0,61673.666666666664
"Victoria, TX",2017.0,63658.666666666664
"Victoria, TX",2018.0,64118.666666666664
"Victoria, TX",2019.0,64463.333333333336
"Victoria, TX",2020.0,64505.666666666664
"Victoria, TX",2021.0,65702.66666666667
"Vineland, NJ",2011.0,61979.0
"Vineland, NJ",2012.0,60396.5
"Vineland, NJ",2013.0,59719.0
"Vineland, NJ",2014.0,58816.5
"Vineland, NJ",2015.0,59588.0
"Vineland, NJ",2016.0,59343.5
"Vineland, NJ",2017.0,61667.5
"Vineland, NJ",2018.0,64013.5
"Vineland, NJ",2019.0,64557.5
"Vineland, NJ",2020.0,69080.5
"Vineland, NJ",2021.0,70816.5
"Virginia Beach, VA",2011.0,63495.6
"Virginia Beach, VA",2012.0,64032.0
"Virginia Beach, VA",2013.0,63030.6
"Virginia Beach, VA",2014.0,64394.2
"Virginia Beach, VA",2015.0,63605.4
"Virginia Beach, VA",2016.0,64876.6
"Virginia Beach, VA",2017.0,68185.4
"Virginia Beach, VA",2018.0,71527.0
"Virginia Beach, VA",2019.0,73558.2
"Virginia Beach, VA",2020.0,75745.4
"Virginia Beach, VA",2021.0,79563.4
"Visalia, CA",2011.0,53356.0
"Visalia, CA",2012.0,52892.333333333336
"Visalia, CA",2013.0,52039.666666666664
"Visalia, CA",2014.0,51076.666666666664
"Visalia, CA",2015.0,50170.0
"Visalia, CA",2016.0,50395.0
"Visalia, CA",2017.0,52763.333333333336
"Visalia, CA",2018.0,56550.333333333336
"Visalia, CA",2019.0,60773.333333333336
"Visalia, CA",2020.0,66379.0
"Visalia, CA",2021.0,68966.33333333333
"Waco, TX",2011.0,26508.0
"Waco, TX",2012.0,26680.2
"Waco, TX",2013.0,27713.2
"Waco, TX",2014.0,28584.8
"Waco, TX",2015.0,27742.4
"Waco, TX",2016.0,28923.2
"Waco, TX",2017.0,31121.6
"Waco, TX",2018.0,30761.0
"Waco, TX",2019.0,32708.2
"Waco, TX",2020.0,32531.0
"Waco, TX",2021.0,33704.0
"Walla Walla, WA",2011.0,46544.0
"Walla Walla, WA",2012.0,46250.0
"Walla Walla, WA",2013.0,46605.0
"Walla Walla, WA",2014.0,47782.0
"Walla Walla, WA",2015.0,47392.0
"Walla Walla, WA",2016.0,48651.0
"Walla Walla, WA",2017.0,52537.0
"Walla Walla, WA",2018.0,54849.0
"Walla Walla, WA",2019.0,56665.0
"Walla Walla, WA",2020.0,60413.0
"Walla Walla, WA",2021.0,61068.0
"Warner Robins, GA",2011.0,49105.0
"Warner Robins, GA",2012.0,50844.333333333336
"Warner Robins, GA",2013.0,48908.333333333336
"Warner Robins, GA",2014.0,48745.666666666664
